"TimeStep","ConnectedComponentId","CriticalType","Points:0","Points:1","Points:2"
2,305,3,-1.2958,-0.54083,1.6922
3,305,3,-1.2958,-0.54083,1.6922
3,305,3,-1.3081,-0.52774,1.6868
4,305,3,-1.3081,-0.52774,1.6868
4,305,3,-1.3081,-0.52774,1.6868
2,306,3,0.0061589,-2.0075,0.89725
2,306,3,0.0061589,-2.0075,0.89725
3,306,3,0.0061589,-2.0075,0.89725
3,306,3,0.018527,-2.0129,0.88491
4,306,3,0.018527,-2.0129,0.88491
4,306,3,0.018527,-2.0129,0.88491
2,307,3,-0.90741,1.7102,1.0425
2,307,3,-0.90741,1.7102,1.0425
3,307,3,-0.90741,1.7102,1.0425
3,307,3,-0.91789,1.7046,1.0425
4,307,3,-0.91789,1.7046,1.0425
4,307,3,-0.91789,1.7046,1.0425
2,308,3,-0.0064122,-2.09,0.68334
2,308,3,-0.0064122,-2.09,0.68334
3,308,3,-0.0064122,-2.09,0.68334
3,308,3,0.032123,-2.0939,0.67051
4,308,3,0.032123,-2.0939,0.67051
4,308,3,0.032123,-2.0939,0.67051
2,309,3,0.046331,1.4209,-1.6775
2,309,3,0.046331,1.4209,-1.6775
3,309,3,0.046331,1.4209,-1.6775
3,309,3,0.066914,1.4209,-1.6768
4,309,3,0.066914,1.4209,-1.6768
4,309,3,0.066914,1.4209,-1.6768
2,310,3,-1.1206,-0.4752,1.8313
2,310,3,-1.1206,-0.4752,1.8313
3,310,3,-1.1206,-0.4752,1.8313
3,310,3,-1.1221,-0.46201,1.8337
4,310,3,-1.1221,-0.46201,1.8337
4,310,3,-1.1221,-0.46201,1.8337
2,311,3,-0.86819,1.686,1.1131
2,311,3,-0.86819,1.686,1.1131
3,311,3,-0.86819,1.686,1.1131
3,311,3,-0.85783,1.6913,1.1131
4,311,3,-0.85783,1.6913,1.1131
4,311,3,-0.85783,1.6913,1.1131
2,312,3,-0.95507,1.2717,1.5185
2,312,3,-0.95507,1.2717,1.5185
3,312,3,-0.95507,1.2717,1.5185
3,312,3,-0.96509,1.2936,1.4935
4,312,3,-0.96509,1.2936,1.4935
4,312,3,-0.96509,1.2936,1.4935
2,313,3,-0.17886,-2.005,0.88491
2,313,3,-0.17886,-2.005,0.88491
3,313,3,-0.17886,-2.005,0.88491
3,313,3,-0.17934,-2.0104,0.87254
4,313,3,-0.17934,-2.0104,0.87254
4,313,3,-0.17934,-2.0104,0.87254
2,314,3,-0.21146,-1.9618,0.97053
2,314,3,-0.21146,-1.9618,0.97053
3,314,3,-0.21146,-1.9618,0.97053
3,314,3,-0.18681,-1.9582,0.98262
4,314,3,-0.18681,-1.9582,0.98262
4,314,3,-0.18681,-1.9582,0.98262
2,315,3,-0.75982,-1.0306,1.7876
2,315,3,-0.75982,-1.0306,1.7876
3,315,3,-0.75982,-1.0306,1.7876
3,315,3,-0.78423,-1.0187,1.7839
4,315,3,-0.78423,-1.0187,1.7839
4,315,3,-0.78423,-1.0187,1.7839
2,316,3,1.1183,1.4605,-1.2048
2,316,3,1.1183,1.4605,-1.2048
3,316,3,1.1183,1.4605,-1.2048
3,316,3,1.1093,1.4673,-1.2048
4,316,3,1.1093,1.4673,-1.2048
4,316,3,1.1093,1.4673,-1.2048
2,317,3,-0.68457,-1.0187,1.8245
2,317,3,-0.68457,-1.0187,1.8245
3,317,3,-0.68457,-1.0187,1.8245
3,317,3,-0.66213,-1.0187,1.8328
4,317,3,-0.66213,-1.0187,1.8328
4,317,3,-0.66213,-1.0187,1.8328
2,318,3,-1.0105,-0.54083,1.8766
2,318,3,-1.0105,-0.54083,1.8766
3,318,3,-1.0105,-0.54083,1.8766
3,318,3,-1.0049,-0.48836,1.8939
4,318,3,-1.0049,-0.48836,1.8939
4,318,3,-1.0049,-0.48836,1.8939
2,319,3,-0.83982,1.9759,0.4752
2,319,3,-0.83982,1.9759,0.4752
3,319,3,-0.83982,1.9759,0.4752
3,319,3,-0.81438,1.9833,0.48836
4,319,3,-0.81438,1.9833,0.48836
4,319,3,-0.81438,1.9833,0.48836
2,320,3,-0.48285,-0.32932,2.1198
2,320,3,-0.48285,-0.32932,2.1198
3,320,3,-0.48285,-0.32932,2.1198
3,320,3,-0.45722,-0.31597,2.1275
4,320,3,-0.45722,-0.31597,2.1275
4,320,3,-0.45722,-0.31597,2.1275
2,321,3,-0.91996,1.9298,0.51463
2,321,3,-0.91996,1.9298,0.51463
3,321,3,-0.91996,1.9298,0.51463
3,321,3,-0.91072,1.9409,0.48836
4,321,3,-0.91072,1.9409,0.48836
4,321,3,-0.91072,1.9409,0.48836
2,322,3,-0.53623,1.4717,1.5433
2,322,3,-0.53623,1.4717,1.5433
3,322,3,-0.53623,1.4717,1.5433
3,322,3,-0.53623,1.4717,1.5433
4,322,3,-0.53623,1.4717,1.5433
4,322,3,-0.53623,1.4717,1.5433
2,323,3,-0.64296,2.0514,0.46201
2,323,3,-0.64296,2.0514,0.46201
3,323,3,-0.64296,2.0514,0.46201
3,323,3,-0.64296,2.0514,0.46201
4,323,3,-0.64296,2.0514,0.46201
4,323,3,-0.64296,2.0514,0.46201
2,324,3,1.2626,1.7811,0.26247
2,324,3,1.2626,1.7811,0.26247
3,324,3,1.2626,1.7811,0.26247
3,324,3,1.2525,1.7901,0.24907
4,324,3,1.2525,1.7901,0.24907
4,324,3,1.2525,1.7901,0.24907
2,325,3,-0.56036,2.0493,0.56694
2,325,3,-0.56036,2.0493,0.56694
3,325,3,-0.56036,2.0493,0.56694
3,325,3,-0.56036,2.0493,0.56694
4,325,3,-0.56036,2.0493,0.56694
4,325,3,-0.56036,2.0493,0.56694
2,326,3,0.33011,0.82275,-2.0123
2,326,3,0.33011,0.82275,-2.0123
3,326,3,0.33011,0.82275,-2.0123
3,326,3,0.34413,0.79766,-2.02
4,326,3,0.34413,0.79766,-2.02
4,326,3,0.34413,0.79766,-2.02
2,327,3,-1.8114,1.216,0.27438
2,327,3,-1.8114,1.216,0.27438
3,327,3,-1.8114,1.216,0.27438
3,327,3,-1.8114,1.216,0.27438
4,327,3,-1.8114,1.216,0.27438
4,327,3,-1.8114,1.216,0.27438
2,328,3,-1.6387,-0.27586,1.4401
2,328,3,-1.6387,-0.27586,1.4401
3,328,3,-1.6387,-0.27586,1.4401
3,328,3,-1.6311,-0.26247,1.4512
4,328,3,-1.6311,-0.26247,1.4512
4,328,3,-1.6311,-0.26247,1.4512
2,329,3,0.9229,1.9057,0.59297
2,329,3,0.9229,1.9057,0.59297
3,329,3,0.9229,1.9057,0.59297
3,329,3,0.89944,1.9169,0.59297
4,329,3,0.89944,1.9169,0.59297
4,329,3,0.89944,1.9169,0.59297
2,330,3,-0.45722,-2.1275,0.31597
2,330,3,-0.45722,-2.1275,0.31597
3,330,3,-0.45722,-2.1275,0.31597
3,330,3,-0.44454,-2.1321,0.30261
4,330,3,-0.44454,-2.1321,0.30261
4,330,3,-0.44454,-2.1321,0.30261
2,331,3,-0.64276,1.5113,1.4621
2,331,3,-0.64276,1.5113,1.4621
3,331,3,-0.64276,1.5113,1.4621
3,331,3,-0.63902,1.5211,1.4536
4,331,3,-0.63902,1.5211,1.4536
4,331,3,-0.63902,1.5211,1.4536
2,332,3,1.4117,-0.24907,-1.6674
2,332,3,1.4117,-0.24907,-1.6674
3,332,3,1.4117,-0.24907,-1.6674
3,332,3,1.4136,-0.22224,-1.6696
4,332,3,1.4136,-0.22224,-1.6696
4,332,3,1.4136,-0.22224,-1.6696
2,333,3,1.5277,-0.35787,-1.5405
2,333,3,1.5277,-0.35787,-1.5405
3,333,3,1.5277,-0.35787,-1.5405
3,333,3,1.5277,-0.35787,-1.5405
4,333,3,1.5277,-0.35787,-1.5405
4,333,3,1.5277,-0.35787,-1.5405
2,334,3,-0.81954,1.7749,1.0067
2,334,3,-0.81954,1.7749,1.0067
3,334,3,-0.81954,1.7749,1.0067
3,334,3,-0.80606,1.7742,1.0187
4,334,3,-0.80606,1.7742,1.0187
4,334,3,-0.80606,1.7742,1.0187
2,335,3,-1.4541,-0.42236,1.5945
2,335,3,-1.4541,-0.42236,1.5945
3,335,3,-1.4541,-0.42236,1.5945
3,335,3,-1.4673,-0.39585,1.5892
4,335,3,-1.4673,-0.39585,1.5892
4,335,3,-1.4673,-0.39585,1.5892
2,336,3,-1.8763,0.93405,0.66488
2,336,3,-1.8763,0.93405,0.66488
3,336,3,-1.8763,0.93405,0.66488
3,336,3,-1.8763,0.93405,0.66488
4,336,3,-1.8763,0.93405,0.66488
4,336,3,-1.8763,0.93405,0.66488
2,337,3,0.9425,1.977,0.19538
2,337,3,0.9425,1.977,0.19538
3,337,3,0.9425,1.977,0.19538
3,337,3,0.9425,1.977,0.19538
4,337,3,0.9425,1.977,0.19538
4,337,3,0.9425,1.977,0.19538
2,338,3,0.94549,1.9833,-0.087676
2,338,3,0.94549,1.9833,-0.087676
3,338,3,0.94549,1.9833,-0.087676
3,338,3,0.92084,1.9942,-0.10116
4,338,3,0.92084,1.9942,-0.10116
4,338,3,0.92084,1.9942,-0.10116
2,339,3,1.0021,1.9461,0.20882
2,339,3,1.0021,1.9461,0.20882
3,339,3,1.0021,1.9461,0.20882
3,339,3,1.0259,1.9336,0.20882
4,339,3,1.0259,1.9336,0.20882
4,339,3,1.0259,1.9336,0.20882
2,340,3,-0.98206,1.966,0.074193
2,340,3,-0.98206,1.966,0.074193
3,340,3,-0.98206,1.966,0.074193
3,340,3,-0.98184,1.9656,0.087677
4,340,3,-0.98184,1.9656,0.087677
4,340,3,-0.98184,1.9656,0.087677
2,341,3,0.44491,0.28924,2.1339
2,341,3,0.44491,0.28924,2.1339
3,341,3,0.44491,0.28924,2.1339
3,341,3,0.44561,0.26247,2.1372
4,341,3,0.44561,0.26247,2.1372
4,341,3,0.44561,0.26247,2.1372
2,342,3,-1.2555,1.3045,1.2479
2,342,3,-1.2555,1.3045,1.2479
3,342,3,-1.2555,1.3045,1.2479
3,342,3,-1.2479,1.3045,1.2555
4,342,3,-1.2479,1.3045,1.2555
4,342,3,-1.2479,1.3045,1.2555
2,343,3,0.91142,1.9738,0.32932
2,343,3,0.91142,1.9738,0.32932
3,343,3,0.91142,1.9738,0.32932
3,343,3,0.92351,1.9682,0.32932
4,343,3,0.92351,1.9682,0.32932
4,343,3,0.92351,1.9682,0.32932
2,344,3,-0.6056,1.0187,1.8522
2,344,3,-0.6056,1.0187,1.8522
3,344,3,-0.6056,1.0187,1.8522
3,344,3,-0.6056,1.0187,1.8522
4,344,3,-0.6056,1.0187,1.8522
4,344,3,-0.6056,1.0187,1.8522
2,345,3,-1.8116,1.0187,0.71804
2,345,3,-1.8116,1.0187,0.71804
3,345,3,-1.8116,1.0187,0.71804
3,345,3,-1.8116,1.0187,0.71804
4,345,3,-1.8116,1.0187,0.71804
4,345,3,-1.8116,1.0187,0.71804
2,346,3,-0.722,1.7895,1.0544
2,346,3,-0.722,1.7895,1.0544
3,346,3,-0.722,1.7895,1.0544
3,346,3,-0.73541,1.791,1.0425
4,346,3,-0.73541,1.791,1.0425
4,346,3,-0.73541,1.791,1.0425
2,347,3,-0.96879,1.698,1.0067
2,347,3,-0.96879,1.698,1.0067
3,347,3,-0.96879,1.698,1.0067
3,347,3,-0.98956,1.686,1.0067
4,347,3,-0.98956,1.686,1.0067
4,347,3,-0.98956,1.686,1.0067
2,348,3,-1.3049,1.7482,0.27586
2,348,3,-1.3049,1.7482,0.27586
3,348,3,-1.3049,1.7482,0.27586
3,348,3,-1.3039,1.7468,0.28924
4,348,3,-1.3039,1.7468,0.28924
4,348,3,-1.3039,1.7468,0.28924
2,349,3,1.0944,0.9584,-1.6489
2,349,3,1.0944,0.9584,-1.6489
3,349,3,1.0944,0.9584,-1.6489
3,349,3,1.0944,0.9584,-1.6489
4,349,3,1.0944,0.9584,-1.6489
4,349,3,1.0944,0.9584,-1.6489
2,350,3,-0.58163,1.5308,1.4675
2,350,3,-0.58163,1.5308,1.4675
3,350,3,-0.58163,1.5308,1.4675
3,350,3,-0.5871,1.5405,1.4551
4,350,3,-0.5871,1.5405,1.4551
4,350,3,-0.5871,1.5405,1.4551
2,351,3,-0.3413,-0.19538,2.1634
2,351,3,-0.3413,-0.19538,2.1634
3,351,3,-0.3413,-0.19538,2.1634
3,351,3,-0.32801,-0.19538,2.1655
4,351,3,-0.32801,-0.19538,2.1655
4,351,3,-0.32801,-0.19538,2.1655
2,352,3,-0.30856,1.5765,1.5015
2,352,3,-0.30856,1.5765,1.5015
3,352,3,-0.30856,1.5765,1.5015
3,352,3,-0.30856,1.5765,1.5015
4,352,3,-0.30856,1.5765,1.5015
4,352,3,-0.30856,1.5765,1.5015
2,353,3,-0.54792,1.4311,1.5769
2,353,3,-0.54792,1.4311,1.5769
3,353,3,-0.54792,1.4311,1.5769
3,353,3,-0.56051,1.4209,1.5818
4,353,3,-0.56051,1.4209,1.5818
4,353,3,-0.56051,1.4209,1.5818
2,354,3,0.14038,1.216,-1.8267
2,354,3,0.14038,1.216,-1.8267
3,354,3,0.14038,1.216,-1.8267
3,354,3,0.15096,1.2272,-1.8183
4,354,3,0.15096,1.2272,-1.8183
4,354,3,0.15096,1.2272,-1.8183
2,355,3,-0.59036,1.0425,1.8439
2,355,3,-0.59036,1.0425,1.8439
3,355,3,-0.59036,1.0425,1.8439
3,355,3,-0.59036,1.0425,1.8439
4,355,3,-0.59036,1.0425,1.8439
4,355,3,-0.59036,1.0425,1.8439
2,356,3,0.47927,0.42237,2.1041
2,356,3,0.47927,0.42237,2.1041
3,356,3,0.47927,0.42237,2.1041
3,356,3,0.49275,0.40912,2.1036
4,356,3,0.49275,0.40912,2.1036
4,356,3,0.49275,0.40912,2.1036
2,357,3,-0.9813,1.5817,1.1707
2,357,3,-0.9813,1.5817,1.1707
3,357,3,-0.9813,1.5817,1.1707
3,357,3,-0.9813,1.5817,1.1707
4,357,3,-0.9813,1.5817,1.1707
4,357,3,-0.9813,1.5817,1.1707
2,358,3,-1.8654,0.9584,0.661
2,358,3,-1.8654,0.9584,0.661
3,358,3,-1.8654,0.9584,0.661
3,358,3,-1.8542,0.98262,0.65702
4,358,3,-1.8542,0.98262,0.65702
4,358,3,-1.8542,0.98262,0.65702
2,359,3,0.91381,1.979,0.28924
2,359,3,0.91381,1.979,0.28924
3,359,3,0.91381,1.979,0.28924
3,359,3,0.93802,1.9676,0.28924
4,359,3,0.93802,1.9676,0.28924
4,359,3,0.93802,1.9676,0.28924
2,360,3,-0.59036,-1.0425,1.8439
2,360,3,-0.59036,-1.0425,1.8439
3,360,3,-0.59036,-1.0425,1.8439
3,360,3,-0.60364,-1.0306,1.8462
4,360,3,-0.60364,-1.0306,1.8462
4,360,3,-0.60364,-1.0306,1.8462
2,361,3,1.2752,-0.23566,-1.7758
2,361,3,1.2752,-0.23566,-1.7758
3,361,3,1.2752,-0.23566,-1.7758
3,361,3,1.2752,-0.23566,-1.7758
4,361,3,1.2752,-0.23566,-1.7758
4,361,3,1.2752,-0.23566,-1.7758
